kernel,bop/s,elapsed_ms,ndim,n_vectors,n_queries,knn
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,228.7818820425941,0.18333200000597571,128,16384,10,10
JACCARD_U64X2_C,219.47894013122811,1.9110279999949853,128,16384,100,10
JACCARD_B128_VPSHUFB_SAD,72.189192887206,5.810155000006034,128,16384,100,10
JACCARD_B128_VPOPCNTQ,110.71921356510357,3.788235000001805,128,16384,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,84.79856342187779,4.946196999981112,128,16384,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.62525051619332,2.80320600001005,128,16384,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,107.39790960528524,3.905387000003202,128,16384,100,10
JACCARD_B128_VPOPCNTQ_PDX,258.3280109158212,1.623634999987189,128,16384,100,10
JACCARD_B128_VPSHUFB_PDX,206.6262410092916,2.0298990000071626,128,16384,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,229.89579799006378,1.8244370000104482,128,16384,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,278.73685665647287,1.5047539999955006,128,16384,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,236.4577431470767,1.7738070000064,128,16384,100,10
JACCARD_U64X2_C,212.26314309065265,19.75992600000609,128,16384,1000,10
JACCARD_B128_VPSHUFB_SAD,71.36003109807008,58.776655999992045,128,16384,1000,10
JACCARD_B128_VPOPCNTQ,108.77975185485488,38.55776400001787,128,16384,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,84.01652068936569,49.922371999997495,128,16384,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.99406003631216,27.96313400000372,128,16384,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,105.78153559998692,39.65062500000727,128,16384,1000,10
JACCARD_B128_VPOPCNTQ_PDX,249.84534717014787,16.787601000004315,128,16384,1000,10
JACCARD_B128_VPSHUFB_PDX,202.59296333651073,20.70310800002062,128,16384,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,222.30405641055904,18.867419999992308,128,16384,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,269.0579657295234,15.588848999982474,128,16384,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,231.41762595864373,18.124392999993688,128,16384,1000,10
JACCARD_U64X2_C,182.79418628371994,0.04589099998497659,128,32768,1,10
JACCARD_B128_VPSHUFB_SAD,68.22114148750772,0.12296200000605495,128,32768,1,10
JACCARD_B128_VPOPCNTQ,102.42375549006037,0.081901000015705,128,32768,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,72.8994099409371,0.115070999981981,128,32768,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,130.8858966474019,0.06409099998450074,128,32768,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,99.19129716870833,0.08456999998429637,128,32768,1,10
JACCARD_B128_VPOPCNTQ_PDX,211.5130610251881,0.039659999998775675,128,32768,1,10
JACCARD_B128_VPSHUFB_PDX,174.39570901293666,0.04810100000440798,128,32768,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,192.88146966828472,0.04349100001377337,128,32768,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,220.28907548930127,0.03808000002436529,128,32768,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,192.53174201307684,0.043570000002546294,128,32768,1,10
JACCARD_U64X2_C,226.14826357940592,0.37093399998866516,128,32768,10,10
JACCARD_B128_VPSHUFB_SAD,72.44042103633174,1.1580009999931917,128,32768,10,10
JACCARD_B128_VPOPCNTQ,112.46637180339899,0.7458769999857395,128,32768,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.46208633443791,0.9815589999959684,128,32768,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,147.64646970694724,0.5681550000247171,128,32768,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.07039783850084,0.7762170000091828,128,32768,10,10
JACCARD_B128_VPOPCNTQ_PDX,257.04093421001124,0.3263529999912862,128,32768,10,10
JACCARD_B128_VPSHUFB_PDX,205.35499997304194,0.40849299998058086,128,32768,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,219.51431920158814,0.38214400001379545,128,32768,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,271.9221505786345,0.3084930000056829,128,32768,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,231.94542985718545,0.3616630000067289,128,32768,10,10
JACCARD_U64X2_C,226.64709811196275,3.7011759999927563,128,32768,100,10
JACCARD_B128_VPSHUFB_SAD,72.68269648176292,11.541409999978214,128,32768,100,10
JACCARD_B128_VPOPCNTQ,111.93000958577272,7.494511999993847,128,32768,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.88519533772259,9.767234000008784,128,32768,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.64681772075647,5.605603999981668,128,32768,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.96884467730257,7.6981710000154635,128,32768,100,10
JACCARD_B128_VPOPCNTQ_PDX,258.81818630722836,3.241119999984221,128,32768,100,10
JACCARD_B128_VPSHUFB_PDX,205.86662635418725,4.07477799998901,128,32768,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,227.03237845759193,3.694894999995313,128,32768,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,282.61333024415,2.968227999986084,128,32768,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,234.42061254140575,3.57844299998078,128,32768,100,10
JACCARD_U64X2_C,222.1461015324337,37.76167099999839,128,32768,1000,10
JACCARD_B128_VPSHUFB_SAD,72.00249206013929,116.5044119999834,128,32768,1000,10
JACCARD_B128_VPOPCNTQ,110.5691926205226,75.86749800000803,128,32768,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,84.92740635243518,98.77386299999102,128,32768,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,150.10922213304832,55.88336200000299,128,32768,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.30352856709912,77.45461399997566,128,32768,1000,10
JACCARD_B128_VPOPCNTQ_PDX,258.8357315404159,32.40900299999794,128,32768,1000,10
JACCARD_B128_VPSHUFB_PDX,208.02490920221595,40.325016999986474,128,32768,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,230.69252710734744,36.362721000045894,128,32768,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,267.48053764148557,31.361564000008002,128,32768,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,240.19501000977175,34.924155999988216,128,32768,1000,10
JACCARD_U64X2_C,166.6539122749142,0.10067099998423146,128,65536,1,10
JACCARD_B128_VPSHUFB_SAD,68.57303545297488,0.2446620000000621,128,65536,1,10
JACCARD_B128_VPOPCNTQ,103.21201344977473,0.16255100001671963,128,65536,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,80.55048443283793,0.20828200001687946,128,65536,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,132.05103457243786,0.1270510000495051,128,65536,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,93.62703694121988,0.17919199996185853,128,65536,1,10
JACCARD_B128_VPOPCNTQ_PDX,210.211825496119,0.07981099997778074,128,65536,1,10
JACCARD_B128_VPSHUFB_PDX,176.359083746657,0.09513100002322972,128,65536,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,190.77808984731172,0.08794100000386607,128,65536,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,217.74170353227055,0.0770510000052127,128,65536,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,192.26476883923738,0.08726100003286774,128,65536,1,10
JACCARD_U64X2_C,223.34868277321877,0.7511670000326376,128,65536,10,10
JACCARD_B128_VPSHUFB_SAD,72.11534179580994,2.3264420000259634,128,65536,10,10
JACCARD_B128_VPOPCNTQ,111.38075302523193,1.5062940000234448,128,65536,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.43336364887767,1.963778000003913,128,65536,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,146.15954768255105,1.147870000011153,128,65536,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.10033995026107,1.552003999961471,128,65536,10,10
JACCARD_B128_VPOPCNTQ_PDX,258.52584993681256,0.6489570000098865,128,65536,10,10
JACCARD_B128_VPSHUFB_PDX,205.81071350333488,0.8151769999926728,128,65536,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,229.68423444081327,0.7304470000235597,128,65536,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,270.94724533871926,0.6192060000103083,128,65536,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,237.25921546922635,0.7071260000088841,128,65536,10,10
JACCARD_U64X2_C,228.8602464482626,7.330769000020609,128,65536,100,10
JACCARD_B128_VPSHUFB_SAD,72.688818223381,23.080875999994532,128,65536,100,10
JACCARD_B128_VPOPCNTQ,112.0917193363478,14.967400000045927,128,65536,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.85704875404653,19.540871999993215,128,65536,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.18590821815908,11.245844999962173,128,65536,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.7862452695571,15.422184999977162,128,65536,100,10
JACCARD_B128_VPOPCNTQ_PDX,260.3354415520167,6.444461000000956,128,65536,100,10
JACCARD_B128_VPSHUFB_PDX,208.2179567287168,8.057525999959125,128,65536,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,230.001032297588,7.294408999996449,128,65536,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,275.464969424564,6.090507999999772,128,65536,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,236.21740507294373,7.10244699996565,128,65536,100,10
JACCARD_U64X2_C,228.38317507004902,73.4608230000049,128,65536,1000,10
JACCARD_B128_VPSHUFB_SAD,72.637857839342,230.97068800001352,128,65536,1000,10
JACCARD_B128_VPOPCNTQ,112.06039537378636,149.71583800002009,128,65536,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.82442155700721,195.4830070000071,128,65536,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,150.00493900345114,111.84442400002581,128,65536,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.3563407890755,153.41786199996932,128,65536,1000,10
JACCARD_B128_VPOPCNTQ_PDX,263.757561610517,63.60847399997738,128,65536,1000,10
JACCARD_B128_VPSHUFB_PDX,213.64815814267087,78.52731400004132,128,65536,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,236.62651462917103,70.90167400002656,128,65536,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,270.1770344555812,62.09712099996523,128,65536,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,245.17789285260196,68.42874699998447,128,65536,1000,10
JACCARD_U64X2_C,182.46814435009216,0.1838919999954669,128,131072,1,10
JACCARD_B128_VPSHUFB_SAD,69.34395846870251,0.48388400000476395,128,131072,1,10
JACCARD_B128_VPOPCNTQ,104.33819143302287,0.3215930000237677,128,131072,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,79.40862469448192,0.42255400001067756,128,131072,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,133.2302255634075,0.25185300000885036,128,131072,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,100.95384114321926,0.33237400003827133,128,131072,1,10
JACCARD_B128_VPOPCNTQ_PDX,221.04223290088547,0.15180100001543906,128,131072,1,10
JACCARD_B128_VPSHUFB_PDX,153.01256768033107,0.21929200005388338,128,131072,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,200.82613325354248,0.1670820000185813,128,131072,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,225.77028975362148,0.1486219999833338,128,131072,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,204.885035283446,0.1637720000076115,128,131072,1,10
JACCARD_U64X2_C,227.7959326669769,1.4730039999903966,128,131072,10,10
JACCARD_B128_VPSHUFB_SAD,72.53847003574938,4.625743000019611,128,131072,10,10
JACCARD_B128_VPOPCNTQ,112.10527616996762,2.993118000006234,128,131072,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,85.72649935167973,3.914125999983753,128,131072,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,147.65550075154056,2.2724809999772333,128,131072,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.91965647490143,3.0806590000338474,128,131072,10,10
JACCARD_B128_VPOPCNTQ_PDX,265.1555874471864,1.2654619999921124,128,131072,10,10
JACCARD_B128_VPSHUFB_PDX,214.1926291691335,1.5665540000213696,128,131072,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,233.87719967575507,1.4347029999726146,128,131072,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,276.4227465431706,1.2138810000124067,128,131072,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,245.52107250928063,1.3666620000094554,128,131072,10,10
JACCARD_U64X2_C,231.67710341796197,14.483274999975038,128,131072,100,10
JACCARD_B128_VPSHUFB_SAD,73.04027799269707,45.93962799998508,128,131072,100,10
JACCARD_B128_VPOPCNTQ,113.16777495181103,29.65016499996409,128,131072,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.38384512635902,38.84341099995936,128,131072,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.1989231707313,22.48972799998228,128,131072,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.52280964130415,30.636935000018184,128,131072,100,10
JACCARD_B128_VPOPCNTQ_PDX,271.8792966749459,12.341665000008106,128,131072,100,10
JACCARD_B128_VPSHUFB_PDX,215.0986486474275,15.599554999994325,128,131072,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,239.21470944091016,14.026909999984127,128,131072,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,280.23840252380666,11.973530999966897,128,131072,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,250.40723674605934,13.3999450000033,128,131072,100,10
JACCARD_U64X2_C,231.3667299560102,145.02704000000222,128,131072,1000,10
JACCARD_B128_VPSHUFB_SAD,72.98755240008101,459.72814400010975,128,131072,1000,10
JACCARD_B128_VPOPCNTQ,112.92623678735276,297.1358380000311,128,131072,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.30156123647033,388.8044609999497,128,131072,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.74919786866803,224.0708630000654,128,131072,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.90648658492584,305.29983300004915,128,131072,1000,10
JACCARD_B128_VPOPCNTQ_PDX,263.8940089974594,127.1511699999337,128,131072,1000,10
JACCARD_B128_VPSHUFB_PDX,209.46068170746892,160.19441799994638,128,131072,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,230.97205161268528,145.2748579999934,128,131072,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,278.7485826819055,120.37525600010213,128,131072,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,236.67966281384597,141.7715049999515,128,131072,1000,10
JACCARD_U64X2_C,196.63699626915067,0.34128300001157186,128,262144,1,10
JACCARD_B128_VPSHUFB_SAD,69.02577890509659,0.9722290000127032,128,262144,1,10
JACCARD_B128_VPOPCNTQ,103.31497823369526,0.649555999984841,128,262144,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,80.17229869357746,0.837058000001889,128,262144,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,131.52798077098558,0.5102250000845743,128,262144,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,101.70845204525938,0.6598160000521602,128,262144,1,10
JACCARD_B128_VPOPCNTQ_PDX,224.07489995672944,0.2994929999431406,128,262144,1,10
JACCARD_B128_VPSHUFB_PDX,177.3944800636971,0.37830300004770834,128,262144,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,202.16314309260082,0.3319539999893095,128,262144,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,222.74361314860286,0.3012829999988753,128,262144,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,204.9920549313825,0.3273730000046271,128,262144,1,10
JACCARD_U64X2_C,228.78773178053544,2.933236999979272,128,262144,10,10
JACCARD_B128_VPSHUFB_SAD,72.65619343025995,9.236496000085026,128,262144,10,10
JACCARD_B128_VPOPCNTQ,112.69926788727135,5.954685000006066,128,262144,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.14100382378078,7.790583000087281,128,262144,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,147.29961283859186,4.555942999900253,128,262144,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,108.94407523961166,6.159937000006721,128,262144,10,10
JACCARD_B128_VPOPCNTQ_PDX,259.78211378903023,2.5832750000063243,128,262144,10,10
JACCARD_B128_VPSHUFB_PDX,206.20577109495895,3.2544609999831664,128,262144,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,228.57888693261256,2.9359170000589074,128,262144,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,276.8285659208625,2.424203000032321,128,262144,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,237.0251655031003,2.8312969999433335,128,262144,10,10
JACCARD_U64X2_C,227.23658969930844,29.53259599996727,128,262144,100,10
JACCARD_B128_VPSHUFB_SAD,73.1814880263553,91.70196699994904,128,262144,100,10
JACCARD_B128_VPOPCNTQ,113.40609088396347,59.17571399993449,128,262144,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.6000441976545,77.49287499996171,128,262144,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.33177627526902,44.93943999989369,128,262144,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.95800191898567,61.03136000001541,128,262144,100,10
JACCARD_B128_VPOPCNTQ_PDX,273.3928335730772,24.546679999957632,128,262144,100,10
JACCARD_B128_VPSHUFB_PDX,217.577294337306,30.8436889999939,128,262144,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,242.29669235781628,27.696978999983912,128,262144,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,280.0202989996517,23.965713999928084,128,262144,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,249.25644848205653,26.923622000026626,128,262144,100,10
JACCARD_U64X2_C,230.89978082459754,290.64065699992625,128,262144,1000,10
JACCARD_B128_VPSHUFB_SAD,73.20791136415563,916.68868499994,128,262144,1000,10
JACCARD_B128_VPOPCNTQ,113.42045864360672,591.6821779999282,128,262144,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.59984919034186,774.9304950000351,128,262144,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.60759899795562,448.56587800006764,128,262144,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,110.15450538042114,609.2248680000694,128,262144,1000,10
JACCARD_B128_VPOPCNTQ_PDX,258.8773301176419,259.23036200003935,128,262144,1000,10
JACCARD_B128_VPSHUFB_PDX,206.87295310295184,324.3965100000423,128,262144,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,229.11042331913532,292.9105669999217,128,262144,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,274.9897824672209,244.0412999999353,128,262144,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,236.22956670305734,284.0832539999383,128,262144,1000,10
JACCARD_U64X2_C,195.38322954816098,0.6869459999734318,128,524288,1,10
JACCARD_B128_VPSHUFB_SAD,69.10503195435736,1.9422279999616876,128,524288,1,10
JACCARD_B128_VPOPCNTQ,103.56370101083975,1.2959919999957492,128,524288,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,81.01437362651171,1.6567149999673347,128,524288,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,132.852009336115,1.010280000059538,128,524288,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,101.28019365216313,1.3252120000970535,128,524288,1,10
JACCARD_B128_VPOPCNTQ_PDX,212.19321893354422,0.6325260000039634,128,524288,1,10
JACCARD_B128_VPSHUFB_PDX,178.15006960866683,0.7533970000395129,128,524288,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,193.48735507744215,0.6936769999583703,128,524288,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,227.4086597105308,0.5902049999804149,128,524288,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,199.7834645473535,0.6718159999081763,128,524288,1,10
JACCARD_U64X2_C,227.80331730641706,5.8918250000488115,128,524288,10,10
JACCARD_B128_VPSHUFB_SAD,72.91397580650595,18.407681999974557,128,524288,10,10
JACCARD_B128_VPOPCNTQ,112.6678497744712,11.912691000020459,128,524288,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.15720547558229,15.578236000010293,128,524288,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,147.55516564649798,9.096104999912313,128,524288,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.10560100369564,12.301634999971611,128,524288,10,10
JACCARD_B128_VPOPCNTQ_PDX,266.321026837964,5.039697000029264,128,524288,10,10
JACCARD_B128_VPSHUFB_PDX,212.63362979278762,6.312159000003703,128,524288,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,238.6660649209087,5.623662000061813,128,524288,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,273.70392817394537,4.903755999976056,128,524288,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,245.33379542042925,5.4708210000171675,128,524288,10,10
JACCARD_U64X2_C,229.6967892866786,58.43256600007862,128,524288,100,10
JACCARD_B128_VPSHUFB_SAD,73.27661893445753,183.16583099999661,128,524288,100,10
JACCARD_B128_VPOPCNTQ,113.6065139701878,118.1426340000371,128,524288,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.68986483314369,154.8251670000127,128,524288,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.2471387420706,89.92984999997589,128,524288,100,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,110.10939761394751,121.8948889999183,128,524288,100,10
JACCARD_B128_VPOPCNTQ_PDX,277.73144979327725,48.32644199996139,128,524288,100,10
JACCARD_B128_VPSHUFB_PDX,217.9364260143563,61.58572499998627,128,524288,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,244.6660824744201,54.857513000001745,128,524288,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,282.3983367716432,47.527803999969365,128,524288,100,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,251.510937902871,53.36456900010944,128,524288,100,10
JACCARD_U64X2_C,233.8018811402416,574.0660740000294,128,524288,1000,10
JACCARD_B128_VPSHUFB_SAD,73.28619637038473,1831.4189390000593,128,524288,1000,10
JACCARD_B128_VPOPCNTQ,113.6371901334411,1181.107415999918,128,524288,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.70929491886267,1547.9047329999958,128,524288,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.38922668890314,898.443154000006,128,524288,1000,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,110.16285929735699,1218.3573380000325,128,524288,1000,10
JACCARD_B128_VPOPCNTQ_PDX,272.86499738323914,491.8832729999849,128,524288,1000,10
JACCARD_B128_VPSHUFB_PDX,218.8778741161909,613.2082949999358,128,524288,1000,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,242.68102273912888,553.0623140000444,128,524288,1000,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,282.08872756593513,475.79968599995937,128,524288,1000,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,251.40366330822096,533.8733979999688,128,524288,1000,10
JACCARD_U64X2_C,194.94464056562694,1.3769830000001093,128,1048576,1,10
JACCARD_B128_VPSHUFB_SAD,69.14098674084656,3.882436000026246,128,1048576,1,10
JACCARD_B128_VPOPCNTQ,104.26119339249469,2.5746439999920767,128,1048576,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,80.90639847686202,3.317852000009225,128,1048576,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,133.39746697106884,2.012298000067858,128,1048576,1,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,101.40564872404664,2.6471450000826735,128,1048576,1,10
JACCARD_B128_VPOPCNTQ_PDX,212.48547943954495,1.2633119999918563,128,1048576,1,10
JACCARD_B128_VPSHUFB_PDX,178.44732510372432,1.5042840000205615,128,1048576,1,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,195.6294230290537,1.3721630000418372,128,1048576,1,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,201.89310404277558,1.3295920000473416,128,1048576,1,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,197.06414384048156,1.3621729999613308,128,1048576,1,10
JACCARD_U64X2_C,225.86810456138818,11.884610999914003,128,1048576,10,10
JACCARD_B128_VPSHUFB_SAD,72.90441109565815,36.820194000029005,128,1048576,10,10
JACCARD_B128_VPOPCNTQ,112.78188427739987,23.801292000030116,128,1048576,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.15518961431071,31.157200999928136,128,1048576,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,147.6037659285821,18.186219999961395,128,1048576,10,10
JACCARD_B128_VPSHUFB_SAD_PRECOMPUTED,109.29199460416191,24.561310000080994,128,1048576,10,10
JACCARD_B128_VPOPCNTQ_PDX,261.3897985359203,10.269546000017726,128,1048576,10,10
JACCARD_B128_VPSHUFB_PDX,209.73471515884273,12.798809000059919,128,1048576,10,10
JACCARD_B128_VPOPCNTQ_VPSHUFB_PDX,233.56192754351932,11.493116999986341,128,1048576,10,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED_PDX,236.74989213582492,11.338356000010208,128,1048576,10,10
JACCARD_B128_VPSHUFB_PRECOMPUTED_PDX,236.06906517678974,11.371056000029967,128,1048576,10,10
JACCARD_U64X2_C,232.49106151405374,115.46054899997671,128,1048576,100,10
JACCARD_B128_VPSHUFB_SAD,73.29319300855208,366.24882199998865,128,1048576,100,10
JACCARD_B128_VPOPCNTQ,113.73655284747986,236.0151149999865,128,1048576,100,10
JACCARD_B128_VPOPCNTQ_VPSHUFB,86.81319045591847,309.2104490000338,128,1048576,100,10
JACCARD_B128_VPOPCNTQ_PRECOMPUTED,149.37895305626952,179.7009890000254,128,1048576,100,10
